room_id,building,room_no,occupancy,sq_footage,res_college,taken
945,HENRY,133,4,524,Upperclass,false
3235,KWANZA MARION JONES,C223,4,456,New College West,false
3211,KWANZA MARION JONES,C101,4,488,New College West,false
1013,LAUGHLIN,623,2,430,Upperclass,false
1015,LAUGHLIN,625,2,395,Upperclass,false
1042,LITTLE,A10,2,309,Upperclass,false
1631,LAURITZEN,D307,4,500,Whitman College,false
1029,LITTLE,115,4,708,Upperclass,false
440,LITTLE,301,4,562,Mathey College,false
1114,PATTON,74,1,192,Upperclass,false
1122,PATTON,85,1,136,Upperclass,false
1287,SCULLY,122,2,305,Upperclass,false
1312,SCULLY,174,2,278,Upperclass,false
1444,SPELMAN,61,4,930,Upperclass,false
1447,SPELMAN,65,4,930,Upperclass,false
176,WILF,E302,4,580,Butler College,false
1133,PATTON,408,6,868,Upperclass,false
1472,WRIGHT,31,3,425,Upperclass,false
1018,LAUGHLIN,631,3,444,Upperclass,false
988,HENRY,321,3,457,Upperclass,false
747,BROWN,329,1,237,Upperclass,false
763,BROWN,429,1,220,Upperclass,false
1854,FORBES,A249,1,161,Forbes College,false
838,DOD,217,1,120,Upperclass,false
816,DOD,106,1,120,Upperclass,false
261,FORBES,A146,1,166,Forbes College,false
2596,FORBES,A150,1,166,Forbes College,false
303,FORBES,A336,1,180,Forbes College,false
317,FORBES,A436,1,180,Forbes College,false
1527,BAKER,E109,1,144,Whitman College,false
692,1903,513,1,176,Upperclass,false
1491,1981,F024,1,115,Whitman College,false
1510,1981,F225,1,147,Whitman College,false
3286,99ALEXANDER,107,1,185,Forbes College,false
706,1903,533,1,112,Upperclass,false
1981,SCULLY,114,1,147,Upperclass,false
1261,PYNE,722,1,164,Upperclass,false
103,BLOOMBERG,343,1,139,Butler College,false
105,BLOOMBERG,346,1,148,Butler College,false
113,BLOOMBERG,369,1,154,Butler College,false
1245,PYNE,643,1,149,Upperclass,false
2038,WITHERSPOON,102,1,119,Rockefeller College,false
1407,SCULLY,441,1,134,Upperclass,false
1608,HARGADON,G407A,1,150,Whitman College,false
958,HENRY,211,1,175,Upperclass,false
964,HENRY,218,1,165,Upperclass,false
542,WITHERSPOON,214,1,104,Rockefeller College,false
2009,WITHERSPOON,314,1,109,Rockefeller College,false
182,YOSELOFF,A107,1,139,Butler College,false
2862,FORBES,241,2,464,Forbes College,true
1616,LAURITZEN,D109,1,117,Whitman College,false
1023,LITTLE,95,1,203,Upperclass,false
405,JOLINE,235,1,238,Mathey College,false
414,JOLINE,334,1,144,Mathey College,false
1098,LOCKHART,422,1,90,Upperclass,false
2269,PYNE,112,1,160,Upperclass,false
1438,SPELMAN,51,4,930,Upperclass,false
204,FORBES,156,4,594,Forbes College,true
2816,1976,D310,4,522,Butler College,true
2553,SPELMAN,31,2,501,Upperclass,true
2756,BLOOMBERG,241,1,138,Butler College,true
2523,FISHER,A223,1,134,Whitman College,true
2061,EDWARDS,401,1,146,Mathey College,true
407,JOLINE,312,1,156,Mathey College,true
173,WILF,E206,1,139,Butler College,true
2160,LITTLE,46,2,389,Mathey College,true
1987,SCULLY,318,1,147,Upperclass,true
2058,EDWARDS,405,1,179,Mathey College,true
1691,WENDELL,C321,2,291,Whitman College,true
1368,SCULLY,350,1,166,Upperclass,true
2581,FORBES,A322,2,184,Forbes College,true
1292,SCULLY,130,1,148,Upperclass,true
2341,1903,122,1,205,Upperclass,true
1311,SCULLY,173,1,166,Upperclass,true
1330,SCULLY,255,1,181,Upperclass,true
35,1967,B214,4,580,Butler College,true
2927,WENDELL,C312,1,148,Whitman College,true
425,LITTLE,48,1,130,Mathey College,true
1547,BAKER,E310,1,113,Whitman College,true
1408,SCULLY,443,1,134,Upperclass,true
2603,FORBES,A116,1,124,Forbes College,true
2332,1903,536,1,201,Upperclass,true
76,BLOOMBERG,301,1,148,Butler College,true
1156,PYNE,134,2,436,Upperclass,true
2910,FORBES,367,2,248,Forbes College,true
540,WITHERSPOON,210,1,107,Rockefeller College,true
2886,FORBES,330,2,198,Forbes College,true
1828,1981,F218,1,118,Whitman College,true
2735,BLOOMBERG,216,1,139,Butler College,true
424,LITTLE,47,1,210,Mathey College,true
1497,1981,F103,4,484,Whitman College,false
3169,ALIYA KANJI,B601,4,438,New College West,false
3123,ALIYA KANJI,B005,1,149,New College West,false
3116,ADDY,A710,1,128,New College West,false
3252,KWANZA MARION JONES,C512,1,161,New College West,false
3189,JOSE ENRIQUE FELICIANO,D604,1,159,New College West,false
3133,ALIYA KANJI,B221,1,147,New College West,false
341,BLAIR,B42,2,214,Mathey College,false
55,BLOOMBERG,132,4,632,Butler College,false
320,BLAIR,51,4,517,Mathey College,false
324,BLAIR,81,4,501,Mathey College,false
120,BLOOMBERG,381,4,710,Butler College,false
158,BOGLE,C102,4,522,Butler College,false
732,BROWN,227,4,505,Upperclass,false
874,DOD,402N,3,460,Upperclass,false
991,HENRY,331,4,525,Upperclass,false
941,HENRY,124,4,518,Upperclass,false
3187,JOSE ENRIQUE FELICIANO,D515,4,457,New College West,false
2254,HOLDER,72,4,418,Rockefeller College,false
2255,HOLDER,71,4,435,Rockefeller College,false
1047,LITTLE,A28,2,420,Upperclass,false
2171,LITTLE,21,4,529,Mathey College,false
1050,LITTLE,A38,4,548,Upperclass,false
451,LITTLE,329,4,742,Mathey College,false
1038,LITTLE,143,4,595,Upperclass,false
1062,LOCKHART,113,3,377,Upperclass,false
1641,MURLEY,T402,4,965,Whitman College,false
1164,PYNE,213,2,350,Upperclass,false
1963,SCULLY,253,2,280,Upperclass,false
1347,SCULLY,302,4,755,Upperclass,false
1425,SPELMAN,26,4,930,Upperclass,false
1415,SPELMAN,14,4,930,Upperclass,false
1461,SPELMAN,84,4,930,Upperclass,false
1451,SPELMAN,71,4,930,Upperclass,false
1465,WILF,E402,4,580,Upperclass,false
676,1903,401,3,593,Upperclass,false
249,FORBES,A125,3,372,Forbes College,false
626,1901,411,3,839,Upperclass,false
183,YOSELOFF,A113,4,653,Butler College,false
770,CUYLER,221,3,428,Upperclass,false
858,DOD,101S,3,460,Upperclass,false
2878,FORBES,408,1,318,Forbes College,false
264,FORBES,A154,1,170,Forbes College,false
1857,FORBES,A145,1,144,Forbes College,false
306,FORBES,A374,1,180,Forbes College,false
3269,BAKER,E404,1,126,Whitman College,false
705,1903,532,1,216,Upperclass,false
1570,BAKER,S403,1,128,Whitman College,false
1513,1981,F228,1,117,Whitman College,false
1202,PYNE,414,1,200,Upperclass,false
128,BLOOMBERG,408,1,145,Butler College,false
1246,PYNE,701,1,162,Upperclass,false
74,BLOOMBERG,279,1,139,Butler College,false
1871,WENDELL,B310,1,148,Whitman College,false
1662,WENDELL,B409,1,152,Whitman College,false
1687,WENDELL,C215,1,147,Whitman College,false
1294,SCULLY,133,1,196,Upperclass,false
1346,SCULLY,301,1,288,Upperclass,false
1373,SCULLY,356,1,166,Upperclass,false
1405,SCULLY,436,1,134,Upperclass,false
1409,SCULLY,444,1,134,Upperclass,false
1313,SCULLY,201,1,288,Upperclass,false
1321,SCULLY,230,1,148,Upperclass,false
3291,HENRY,104,1,595,Upperclass,false
965,HENRY,220,1,179,Upperclass,false
393,HAMILTON,113,1,176,Mathey College,false
1002,LAUGHLIN,532,1,127,Upperclass,false
2511,LAURITZEN,D412,1,132,Whitman College,false
360,CAMPBELL,5B,1,140,Mathey College,false
482,CAMPBELL,4A,1,192,Rockefeller College,false
2790,1967,B114,4,522,Butler College,true
1531,BAKER,E121,4,450,Whitman College,true
2591,FORBES,A274,2,186,Forbes College,true
2776,HAMILTON,211,4,454,Mathey College,true
1596,HARGADON,G207,1,155,Whitman College,true
513,HOLDER,94,2,201,Rockefeller College,true
2316,LOCKHART,332,1,133,Upperclass,true
2552,SPELMAN,42,2,501,Upperclass,true
2259,HOLDER,33,4,453,Rockefeller College,true
2310,LOCKHART,235,1,206,Upperclass,true
2282,PYNE,726,1,182,Upperclass,true
2853,FORBES,272,2,291,Forbes College,true
2929,WENDELL,C316,1,136,Whitman College,true
2863,FORBES,236,3,389,Forbes College,true
2112,BROWN,217,1,118,Upperclass,true
2124,BLAIR,44,2,213,Mathey College,true
2582,FORBES,A318,2,184,Forbes College,true
2590,FORBES,A276,2,180,Forbes College,true
2833,FORBES,169,2,293,Forbes College,true
2263,HOLDER,64,4,480,Rockefeller College,true
1825,WILF,E106,1,139,Butler College,true
2906,FORBES,326,1,170,Forbes College,true
2161,LITTLE,45,1,222,Mathey College,true
1509,1981,F214,4,526,Whitman College,true
2744,BLOOMBERG,225,1,132,Butler College,true
247,FORBES,224N,1,134,Forbes College,true
2627,FORBES,A163,1,167,Forbes College,true
250,FORBES,A126,1,172,Forbes College,true
1576,FISHER,A114,1,111,Whitman College,true
2075,EDWARDS,407,1,156,Mathey College,true
1923,WITHERSPOON,409,2,219,Rockefeller College,true
2193,CAMPBELL,27,2,333,Rockefeller College,true
1820,EDWARDS,104,1,156,Mathey College,true
689,1903,504,2,309,Upperclass,false
41,1976,D112,4,571,Butler College,false
44,1976,D210,4,580,Butler College,false
3230,KWANZA MARION JONES,C218A,1,149,New College West,false
335,BLAIR,102,4,541,Mathey College,false
164,BOGLE,C204,4,522,Butler College,false
476,CAMPBELL,24,2,262,Rockefeller College,false
462,BUYERS,24,4,553,Rockefeller College,false
799,CUYLER,522,2,360,Upperclass,false
785,CUYLER,404,2,394,Upperclass,false
1585,FISHER,A314,1,135,Whitman College,false
202,FORBES,154,2,311,Forbes College,false
2885,FORBES,401,1,137,Forbes College,false
246,FORBES,331,2,286,Forbes College,false
251,FORBES,A131,2,208,Forbes College,false
400,JOLINE,214,2,332,Mathey College,false
403,JOLINE,231,2,290,Mathey College,false
490,HOLDER,41,4,470,Rockefeller College,false
491,HOLDER,42,4,448,Rockefeller College,false
525,HOLDER,136,4,594,Rockefeller College,false
502,HOLDER,73,4,467,Rockefeller College,false
1044,LITTLE,A16,2,404,Upperclass,false
1028,LITTLE,111,4,744,Upperclass,false
1081,LOCKHART,303,1,200,Upperclass,false
1065,LOCKHART,201,2,338,Upperclass,false
1177,PYNE,242,2,237,Upperclass,false
1186,PYNE,322,2,348,Upperclass,false
1158,PYNE,141,2,373,Upperclass,false
1221,PYNE,442,2,428,Upperclass,false
1280,SCULLY,107,4,510,Upperclass,false
1421,SPELMAN,22,4,930,Upperclass,false
52,BLOOMBERG,112,3,495,Butler College,false
946,HENRY,134,3,473,Upperclass,false
577,1901,118,3,427,Upperclass,false
707,1903,535,3,486,Upperclass,false
3266,99ALEXANDER,101,3,417,Forbes College,false
1127,PATTON,90,3,431,Upperclass,false
977,HENRY,232,3,454,Upperclass,false
721,BROWN,210,1,228,Upperclass,false
288,FORBES,A257,1,172,Forbes College,false
849,DOD,404,1,125,Upperclass,false
1822,EDWARDS,109,1,152,Mathey College,false
604,1901,234,1,156,Upperclass,false
671,1903,313,1,176,Upperclass,false
2000,FOULKE,327,1,112,Upperclass,false
3280,BAKER,E208,1,220,Whitman College,false
3161,ALIYA KANJI,B503B,1,149,New College West,false
1498,1981,F104,1,170,Whitman College,false
190,99ALEXANDER,106,1,185,Forbes College,false
3287,99ALEXANDER,103,1,203,Forbes College,false
3289,SCULLY,414,1,134,Upperclass,false
1233,PYNE,617,1,199,Upperclass,false
1275,PYNE,631A,1,88,Upperclass,false
121,BLOOMBERG,401,1,162,Butler College,false
130,BLOOMBERG,410,1,134,Butler College,false
1240,PYNE,631,1,84,Upperclass,false
94,BLOOMBERG,325,1,132,Butler College,false
529,WITHERSPOON,12,1,109,Rockefeller College,false
2040,WITHERSPOON,106,1,172,Rockefeller College,false
1972,SCULLY,326,1,148,Upperclass,false
1410,SCULLY,447,1,134,Upperclass,false
1404,SCULLY,433,1,134,Upperclass,false
1969,SCULLY,232,1,147,Upperclass,false
953,HENRY,203,1,209,Upperclass,false
3292,HOLDER,69,1,278,Rockefeller College,false
1594,HARGADON,G203B,1,220,Whitman College,false
986,HENRY,313,1,194,Upperclass,false
2510,LAURITZEN,D410,1,139,Whitman College,false
441,LITTLE,302,1,162,Mathey College,false
449,LITTLE,321,1,111,Mathey College,false
1904,JOLINE,434,1,151,Mathey College,false
416,JOLINE,422,1,205,Mathey College,false
1110,PATTON,64,1,191,Upperclass,false
837,DOD,216,1,120,Upperclass,true
2032,WITHERSPOON,311,2,215,Rockefeller College,true
88,BLOOMBERG,316,1,140,Butler College,true
2388,JOLINE,411,4,445,Mathey College,true
2413,2 DICKINSON,23,2,268,No Res College Associated,true
2544,1981,F411,1,146,Whitman College,true
2415,2 DICKINSON,20,1,118,No Res College Associated,true
2214,CAMPBELL,16,4,445,Rockefeller College,true
2194,CAMPBELL,25,4,498,Rockefeller College,true
1837,FORBES,302,1,115,Forbes College,true
2394,JOLINE,211,4,442,Mathey College,true
2044,EDWARDS,215,1,157,Mathey College,true
110,BLOOMBERG,359,1,143,Butler College,true
2030,WITHERSPOON,322,1,294,Rockefeller College,true
2873,FORBES,222,1,307,Forbes College,true
2006,WITHERSPOON,308,1,112,Rockefeller College,true
2942,WENDELL,C419,2,213,Whitman College,true
2810,1976,D206,4,522,Butler College,true
2412,2 DICKINSON,25,1,169,No Res College Associated,true
2528,FISHER,A103,1,145,Whitman College,true
1961,WRIGHT,305,1,149,Upperclass,true
1979,SCULLY,247,2,280,Upperclass,true
2758,BLOOMBERG,131,3,392,Butler College,true
1880,BAKER,E313,,,Whitman College,true
2021,WITHERSPOON,508,1,115,Rockefeller College,true
2791,1967,B112,4,522,Butler College,true
2623,FORBES,A217,1,291,Forbes College,true
2779,HAMILTON,212,2,203,Mathey College,true
119,BLOOMBERG,379,1,142,Butler College,true
1554,BAKER,E425,1,137,Whitman College,true
2572,FORBES,A416,2,180,Forbes College,true
1296,SCULLY,138,1,148,Upperclass,true
2847,FORBES,113,2,193,Forbes College,true
2935,WENDELL,C411,1,144,Whitman College,true
1821,BLOOMBERG,250,2,247,Butler College,true
575,1901,116,1,183,Upperclass,false
590,1901,202,2,375,Upperclass,false
1504,1981,F117,4,466,Whitman College,false
686,1903,501,4,538,Upperclass,false
1501,1981,F113,4,465,Whitman College,false
3207,KWANZA MARION JONES,C020,1,152,New College West,false
3222,KWANZA MARION JONES,C121A,1,154,New College West,false
3141,ALIYA KANJI,B312,1,143,New College West,false
3259,BAKER,E211,4,486,Whitman College,false
3097,ADDY,A408,4,484,New College West,false
3256,KWANZA MARION JONES,C603,1,160,New College West,false
58,BLOOMBERG,177,4,708,Butler College,false
2199,CAMPBELL,33,4,424,Rockefeller College,false
210,FORBES,211,2,183,Forbes College,false
200,FORBES,152,2,291,Forbes College,false
203,FORBES,155,2,349,Forbes College,false
237,FORBES,304,1,130,Forbes College,false
935,HENRY,114,4,519,Upperclass,false
1902,HOLDER,56,1,122,Rockefeller College,false
3251,KWANZA MARION JONES,C510,4,873,New College West,false
997,LAUGHLIN,513,2,364,Upperclass,false
1022,LITTLE,93,4,508,Upperclass,false
1188,PYNE,324,1,174,Upperclass,false
1336,SCULLY,264,2,278,Upperclass,false
1343,SCULLY,272,2,278,Upperclass,false
2037,WITHERSPOON,101,2,244,Rockefeller College,false
807,CUYLER,631,3,456,Upperclass,false
886,FOULKE,131,3,400,Upperclass,false
185,YOSELOFF,A203,4,580,Butler College,false
769,CUYLER,212,3,409,Upperclass,false
783,CUYLER,402,3,399,Upperclass,false
760,BROWN,426,1,122,Upperclass,false
282,FORBES,A248,1,170,Forbes College,false
292,FORBES,A261,1,167,Forbes College,false
796,CUYLER,439,1,142,Upperclass,false
1937,DOD,304,1,125,Upperclass,false
822,DOD,115,1,125,Upperclass,false
850,DOD,407,1,120,Upperclass,false
2041,EDWARDS,218,1,127,Mathey College,false
645,1903,136,1,166,Upperclass,false
652,1903,214,1,234,Upperclass,false
879,FOULKE,112,1,148,Upperclass,false
1830,BAKER,E205,1,111,Whitman College,false
3156,ALIYA KANJI,B413,1,151,New College West,false
153,BLOOMBERG,474,1,205,Butler College,false
151,BLOOMBERG,471,1,132,Butler College,false
3283,BAKER,E416,1,133,Whitman College,false
344,BLAIR,B53,1,147,Mathey College,false
336,BLAIR,114,1,184,Mathey College,false
2813,1976,D214,1,139,Butler College,false
1199,PYNE,411,1,179,Upperclass,false
1274,PYNE,441A,1,124,Upperclass,false
124,BLOOMBERG,404,1,145,Butler College,false
127,BLOOMBERG,407,1,149,Butler College,false
106,BLOOMBERG,348,1,154,Butler College,false
1241,PYNE,632,1,194,Upperclass,false
139,BLOOMBERG,447,1,173,Butler College,false
3290,WENDELL,B308,1,175,Whitman College,false
1930,SCULLY,233,1,196,Upperclass,false
2657,SCULLY,244,1,154,Upperclass,false
1668,WENDELL,B417,1,153,Whitman College,false
2637,SCULLY,412,1,134,Upperclass,false
1357,SCULLY,330,1,148,Upperclass,false
2680,SCULLY,210,1,147,Upperclass,false
1048,LITTLE,A34,1,228,Upperclass,false
1903,LITTLE,325,1,118,Mathey College,false
1089,LOCKHART,323,1,179,Upperclass,false
1142,PATTON,T11,1,139,Upperclass,false
1079,LOCKHART,301,1,172,Upperclass,false
1413,SPELMAN,12,4,930,Upperclass,false
460,BUYERS,16,2,265,Rockefeller College,true
2827,FORBES,203,2,203,Forbes College,true
2815,1976,D309,4,522,Butler College,true
2414,2 DICKINSON,11,1,150,No Res College Associated,true
461,BUYERS,17,4,545,Rockefeller College,true
2065,EDWARDS,417,2,270,Mathey College,true
2684,SCULLY,154,1,166,Upperclass,true
1921,HOLDER,111,4,437,Rockefeller College,true
188,YOSELOFF,A208,4,580,Butler College,true
357,CAMPBELL,62,2,272,Mathey College,true
2894,FORBES,316,2,287,Forbes College,true
2726,BLOOMBERG,150,4,692,Butler College,true
2940,WENDELL,C416,1,148,Whitman College,true
2699,BLOOMBERG,261,1,141,Butler College,true
1581,FISHER,A303,1,233,Whitman College,true
1411,SCULLY,448,1,134,Upperclass,true
427,LITTLE,53,4,528,Mathey College,true
2081,EDWARDS,311,1,163,Mathey College,true
2066,EDWARDS,416,1,170,Mathey College,true
2073,EDWARDS,409,1,169,Mathey College,true
1829,BLOOMBERG,244,1,143,Butler College,true
2229,HOLDER,82A,2,180,Rockefeller College,true
2826,FORBES,204,2,193,Forbes College,true
2574,FORBES,A412,2,183,Forbes College,true
82,BLOOMBERG,307,1,142,Butler College,true
228,FORBES,256,2,287,Forbes College,true
86,BLOOMBERG,311,1,147,Butler College,true
2755,BLOOMBERG,242,2,170,Butler College,true
420,LITTLE,15,2,292,Mathey College,true
494,HOLDER,47,1,121,Rockefeller College,true
2010,WITHERSPOON,301,4,529,Rockefeller College,true
699,1903,524,1,177,Upperclass,true
509,HOLDER,86,2,245,Rockefeller College,true
2253,HOLDER,82,2,248,Rockefeller College,true
2405,2 DICKINSON,35,1,145,No Res College Associated,true
212,FORBES,215,2,201,Forbes College,true
617,1901,332,1,119,Upperclass,false
591,1901,203,2,345,Upperclass,false
3237,KWANZA MARION JONES,C227,1,158,New College West,false
3119,ADDY,A715,2,308,New College West,false
3122,ALIYA KANJI,B004,1,143,New College West,false
3234,KWANZA MARION JONES,C220,1,152,New College West,false
3250,KWANZA MARION JONES,C503,1,160,New College West,false
3134,ALIYA KANJI,B223A,1,159,New College West,false
1891,BLOOMBERG,333,2,193,Butler College,false
330,BLAIR,93,2,271,Mathey College,false
847,DOD,401,4,735,Upperclass,false
764,CUYLER,111,4,530,Upperclass,false
263,FORBES,A148,1,167,Forbes College,false
273,FORBES,A232,2,185,Forbes College,false
963,HENRY,216,2,363,Upperclass,false
2390,JOLINE,224,2,329,Mathey College,false
438,LITTLE,85,2,418,Mathey College,false
1043,LITTLE,A14,4,522,Upperclass,false
1068,LOCKHART,213,3,450,Upperclass,false
1123,PATTON,86,1,155,Upperclass,false
1060,LOCKHART,111,1,238,Upperclass,false
1057,LOCKHART,102,1,111,Upperclass,false
1077,LOCKHART,241,2,562,Upperclass,false
1125,PATTON,88,2,242,Upperclass,false
1153,PYNE,131,2,464,Upperclass,false
1194,PYNE,342,2,317,Upperclass,false
1225,PYNE,602,4,563,Upperclass,false
1340,SCULLY,268,2,278,Upperclass,false
1380,SCULLY,367,4,783,Upperclass,false
1433,SPELMAN,43,4,930,Upperclass,false
548,WITHERSPOON,303,4,650,Rockefeller College,false
873,DOD,401S,3,460,Upperclass,false
1083,LOCKHART,311,3,400,Upperclass,false
1477,WRIGHT,304,2,319,Upperclass,false
1471,WRIGHT,21,2,238,Upperclass,false
2796,YOSELOFF,A206,4,565,Butler College,false
771,CUYLER,222,3,415,Upperclass,false
840,DOD,301,1,125,Upperclass,false
839,DOD,300,1,125,Upperclass,false
1845,FORBES,A152,1,167,Forbes College,false
613,1901,323,1,190,Upperclass,false
634,1903,112,1,204,Upperclass,false
887,FOULKE,132,1,152,Upperclass,false
656,1903,222,1,178,Upperclass,false
1537,BAKER,E217,1,114,Whitman College,false
1567,BAKER,S303,1,179,Whitman College,false
343,BLAIR,B52,1,156,Mathey College,false
350,BLAIR,B81,1,143,Mathey College,false
1486,1981,F016,1,118,Whitman College,false
1176,PYNE,241,1,230,Upperclass,false
1180,PYNE,312,1,210,Upperclass,false
1189,PYNE,325,1,169,Upperclass,false
1247,PYNE,702,1,161,Upperclass,false
1248,PYNE,703,1,155,Upperclass,false
2723,BLOOMBERG,276,1,134,Butler College,false
1653,WENDELL,B313,1,115,Whitman College,false
1354,SCULLY,325,1,166,Upperclass,false
1674,WENDELL,B424,1,150,Whitman College,false
1400,SCULLY,422,1,134,Upperclass,false
1398,SCULLY,417,1,134,Upperclass,false
992,HENRY,332,1,120,Upperclass,false
1898,HAMILTON,325,1,127,Mathey College,false
1004,LAUGHLIN,534,1,138,Upperclass,false
1622,LAURITZEN,D206,1,144,Whitman College,false
1046,LITTLE,A24,1,189,Upperclass,false
450,LITTLE,327,1,118,Mathey College,false
518,HOLDER,115,1,128,Rockefeller College,false
1141,PATTON,T08,1,195,Upperclass,false
